BarID,Bar Name,Drink Name, Price , Happy Hour Price 
23,Grata Bar & Lounge,Golden Gate Orginal Brown Ale,8.00,5.60
23,Grata Bar & Lounge,Rusty Nail,5.00,3.50
23,Grata Bar & Lounge,Honey Brown,10.00,7.00
23,Grata Bar & Lounge,Dirty Mother,6.00,4.20
23,Grata Bar & Lounge,Two Liquor Drinks,9.00,6.30
23,Grata Bar & Lounge,Green Zombie,7.00,4.90
23,Grata Bar & Lounge,Short Sours,8.00,5.60
23,Grata Bar & Lounge,Lynchburg Lemonade,10.00,7.00
23,Grata Bar & Lounge,Black 'N Tan,6.00,4.20
24,Paradise Tiki Hut,Beck's,10.00,9.00
24,Paradise Tiki Hut,Beerlao,10.00,9.00
24,Paradise Tiki Hut,Jolly Rancher,7.00,6.30
24,Paradise Tiki Hut,Foster's Lager,6.00,5.40
24,Paradise Tiki Hut,Rum Runner,9.00,8.10
24,Paradise Tiki Hut,Original,6.00,5.40
24,Paradise Tiki Hut,Screwdriver,5.00,4.50
24,Paradise Tiki Hut,Oatmeal Cookie,5.00,4.50
24,Paradise Tiki Hut,Rum Runner,6.00,5.40
24,Paradise Tiki Hut,Labatt Blue,9.00,8.10
24,Paradise Tiki Hut,Bud Light Lime,10.00,9.00
24,Paradise Tiki Hut,Golden Gate Orginal Brown Ale,5.00,4.50
24,Paradise Tiki Hut,Dogfish Head,7.00,6.30
24,Paradise Tiki Hut,Harp,7.00,6.30
24,Paradise Tiki Hut,Bass Ale,6.00,5.40
24,Paradise Tiki Hut,French Connection/ Beautiful,9.00,8.10
24,Paradise Tiki Hut,Lemonade,8.00,7.20
24,Paradise Tiki Hut,Cerveza Quilmes,9.00,8.10
24,Paradise Tiki Hut,Asahi,10.00,9.00
24,Paradise Tiki Hut,Harvey Wallbanger,7.00,6.30
24,Paradise Tiki Hut,Bintang Beer,8.00,7.20
24,Paradise Tiki Hut,Weissiber,7.00,6.30
24,Paradise Tiki Hut,Peroni,6.00,5.40
24,Paradise Tiki Hut,Fireball Whisky Lemonade,6.00,5.40
24,Paradise Tiki Hut,Bud Light Lime,5.00,4.50
25,Top Rail Ballroom,Vodka Gimlet,9.00,5.40
25,Top Rail Ballroom,Boddingtons,8.00,4.80
25,Top Rail Ballroom,Dos Equis,6.00,3.60
25,Top Rail Ballroom,Oskar Blues Dale's Pale Ale,7.00,4.20
25,Top Rail Ballroom,Vodka Shot,7.00,4.20
25,Top Rail Ballroom,Northwoords Lager,10.00,6.00
25,Top Rail Ballroom,Zima,10.00,6.00
25,Top Rail Ballroom,Weissiber,9.00,5.40
25,Top Rail Ballroom,Colorado Bulldog,5.00,3.00
25,Top Rail Ballroom,Liquid Cocaine,7.00,4.20
25,Top Rail Ballroom,Anheuser-Busch ,8.00,4.80
25,Top Rail Ballroom,Carlsberg,6.00,3.60
25,Top Rail Ballroom,Peroni,10.00,6.00
25,Top Rail Ballroom,Vodka Gimlet,7.00,4.20
25,Top Rail Ballroom,Bay Breeze,6.00,3.60
25,Top Rail Ballroom,Southern Comfort Manhattan,10.00,6.00
25,Top Rail Ballroom,Electric Lemonade,7.00,4.20
26,Star Hotel,Stinger,9.00,8.10
26,Star Hotel,Adios,8.00,7.20
26,Star Hotel,Oatmeal Cookie,9.00,8.10
26,Star Hotel,Black Jamaican,7.00,6.30
26,Star Hotel,Old Style,10.00,9.00
26,Star Hotel,Black Jamaican,5.00,4.50
26,Star Hotel,Celis White,9.00,8.10
26,Star Hotel,Rum Runner,7.00,6.30
26,Star Hotel,Sam Adams Light,9.00,8.10
26,Star Hotel,Honey Wheat,5.00,4.50
26,Star Hotel,Brooklyn Brown Ale,5.00,4.50
26,Star Hotel,Northwoords Lager,8.00,7.20
26,Star Hotel,Rusty Nail,10.00,9.00
26,Star Hotel,Pilsner Urquell,10.00,9.00
26,Star Hotel,Dead Guy Ale,6.00,5.40
26,Star Hotel,Dirty White Mother,7.00,6.30
26,Star Hotel,Henry Weinhard's Amber Ale,6.00,5.40
26,Star Hotel,Dirty White Mother,7.00,6.30
26,Star Hotel,Moose Drool,8.00,7.20
26,Star Hotel,Harp,6.00,5.40
26,Star Hotel,Amstel Light,7.00,6.30
26,Star Hotel,Highball,7.00,6.30
27,Tailgaters Bar Grill,Zima,10.00,8.00
27,Tailgaters Bar Grill,Dreamsickle,9.00,7.20
27,Tailgaters Bar Grill,Stella Artois,5.00,4.00
27,Tailgaters Bar Grill,Boddingtons,8.00,6.40
27,Tailgaters Bar Grill,Bourbolicious Slush,7.00,5.60
27,Tailgaters Bar Grill,Southern Tier Pumking,6.00,4.80
27,Tailgaters Bar Grill,Coors light,10.00,8.00
27,Tailgaters Bar Grill,Southern Tier Pumking,10.00,8.00
27,Tailgaters Bar Grill,Rusty Nail,7.00,5.60
27,Tailgaters Bar Grill,Jager Shot,5.00,4.00
27,Tailgaters Bar Grill,Chimay Premiere,8.00,6.40
27,Tailgaters Bar Grill,Oskar Blues Dale's Pale Ale,10.00,8.00
27,Tailgaters Bar Grill,Abita Turbodog,10.00,8.00
27,Tailgaters Bar Grill,Lemon Drop,7.00,5.60
27,Tailgaters Bar Grill,Southern Comfort Manhattan,8.00,6.40
27,Tailgaters Bar Grill,Salty Dog,8.00,6.40
27,Tailgaters Bar Grill,Vodka Shot,10.00,8.00
27,Tailgaters Bar Grill,Madras,8.00,6.40
27,Tailgaters Bar Grill,Carlsberg,5.00,4.00
27,Tailgaters Bar Grill,Green Zombie,8.00,6.40
27,Tailgaters Bar Grill,Asahi,9.00,7.20
28,NorthEnd Tavern,Snow Beer,9.00,6.30
28,NorthEnd Tavern,Angkor Beer,8.00,5.60
28,NorthEnd Tavern,Kamakazi Shot,7.00,4.90
28,NorthEnd Tavern,Poppers/Slammers,5.00,3.50
28,NorthEnd Tavern,Punkin Ale,7.00,4.90
28,NorthEnd Tavern,Brave Bull,10.00,7.00
28,NorthEnd Tavern,Weissiber,8.00,5.60
28,NorthEnd Tavern,Goldstar,7.00,4.90
28,NorthEnd Tavern,Applebee's Bahama Mama,10.00,7.00
28,NorthEnd Tavern,Toasted Almond,5.00,3.50
28,NorthEnd Tavern,Corona,9.00,6.30
28,NorthEnd Tavern,Mudslide,6.00,4.20
28,NorthEnd Tavern,Asahi,7.00,4.90
28,NorthEnd Tavern,Miller Lite,6.00,4.20
28,NorthEnd Tavern,Boddingtons,6.00,4.20
28,NorthEnd Tavern,Godfather,8.00,5.60
28,NorthEnd Tavern,Juice Type,7.00,4.90
28,NorthEnd Tavern,Vodka Gimlet,7.00,4.90
28,NorthEnd Tavern,Hefeweizen,7.00,4.90
29,Golden Burro Cafe & Lounge,Yuengling,6.00,4.20
29,Golden Burro Cafe & Lounge,Hite,9.00,6.30
29,Golden Burro Cafe & Lounge,Cape Cod,10.00,7.00
29,Golden Burro Cafe & Lounge,Hite,6.00,4.20
29,Golden Burro Cafe & Lounge,Slow Screw,7.00,4.90
29,Golden Burro Cafe & Lounge,Harvey Wallbanger,6.00,4.20
29,Golden Burro Cafe & Lounge,Carlsberg,7.00,4.90
29,Golden Burro Cafe & Lounge,Abita Turbodog,6.00,4.20
29,Golden Burro Cafe & Lounge,Tokyo Tea,8.00,5.60
29,Golden Burro Cafe & Lounge,Presbyterian,10.00,7.00
29,Golden Burro Cafe & Lounge,Snakebite,6.00,4.20
29,Golden Burro Cafe & Lounge,Old Style,6.00,4.20
29,Golden Burro Cafe & Lounge,Victoria Bitter,8.00,5.60
29,Golden Burro Cafe & Lounge,Margarita,6.00,4.20
29,Golden Burro Cafe & Lounge,Cement Mixer,8.00,5.60
29,Golden Burro Cafe & Lounge,Tokyo Tea,7.00,4.90
29,Golden Burro Cafe & Lounge,Bacardi Cocktail,8.00,5.60
29,Golden Burro Cafe & Lounge,Vodka Shot,8.00,5.60
29,Golden Burro Cafe & Lounge,Newcastle Brown Ale,6.00,4.20
29,Golden Burro Cafe & Lounge,Allagash White,8.00,5.60
29,Golden Burro Cafe & Lounge,Rum Runner,7.00,4.90
29,Golden Burro Cafe & Lounge,Harp,8.00,5.60
29,Golden Burro Cafe & Lounge,Victoria Bitter,5.00,3.50
29,Golden Burro Cafe & Lounge,Angry Orchird,10.00,7.00
30,W. H. Frank Wine & Liquor Merchants; LTD,Pina Colada,10.00,7.00
30,W. H. Frank Wine & Liquor Merchants; LTD,Scotch and Soda,5.00,3.50
30,W. H. Frank Wine & Liquor Merchants; LTD,Asahi,10.00,7.00
30,W. H. Frank Wine & Liquor Merchants; LTD,Harpoon Cider,10.00,7.00
30,W. H. Frank Wine & Liquor Merchants; LTD,Liquid Cocaine,10.00,7.00
30,W. H. Frank Wine & Liquor Merchants; LTD,Blue Moon,9.00,6.30
30,W. H. Frank Wine & Liquor Merchants; LTD,Goldstar,7.00,4.90
30,W. H. Frank Wine & Liquor Merchants; LTD,Tusker,9.00,6.30
30,W. H. Frank Wine & Liquor Merchants; LTD,Labatt Blue,7.00,4.90
30,W. H. Frank Wine & Liquor Merchants; LTD,Planter's Punch,9.00,6.30
30,W. H. Frank Wine & Liquor Merchants; LTD,Bacardi Cocktail,6.00,4.20
30,W. H. Frank Wine & Liquor Merchants; LTD,Abita Turbodog,9.00,6.30
30,W. H. Frank Wine & Liquor Merchants; LTD,Dreamsickle,6.00,4.20
30,W. H. Frank Wine & Liquor Merchants; LTD,Goldstar,9.00,6.30
30,W. H. Frank Wine & Liquor Merchants; LTD,Alaskan Pale,9.00,6.30
30,W. H. Frank Wine & Liquor Merchants; LTD,Creamy Dark,6.00,4.20
30,W. H. Frank Wine & Liquor Merchants; LTD,Red Stripe,5.00,3.50
30,W. H. Frank Wine & Liquor Merchants; LTD,Golden Gate Orginal Brown Ale,5.00,3.50
30,W. H. Frank Wine & Liquor Merchants; LTD,St. George Lager,5.00,3.50
30,W. H. Frank Wine & Liquor Merchants; LTD,Oatmeal Cookie,10.00,7.00
30,W. H. Frank Wine & Liquor Merchants; LTD,Bud Light Lime,6.00,4.20
30,W. H. Frank Wine & Liquor Merchants; LTD,White Russian,10.00,7.00
30,W. H. Frank Wine & Liquor Merchants; LTD,Pina Colada,5.00,3.50
30,W. H. Frank Wine & Liquor Merchants; LTD,Peroni,5.00,3.50
31,Fraternal Order Of Eagles,Exotic Drinks,6.00,3.00
31,Fraternal Order Of Eagles,Anderson Valley Blood Orange,5.00,2.50
31,Fraternal Order Of Eagles,Henry Weinhard's Amber Ale,10.00,5.00
31,Fraternal Order Of Eagles,Martini,10.00,5.00
31,Fraternal Order Of Eagles,Original,6.00,3.00
31,Fraternal Order Of Eagles,Salty Dog,6.00,3.00
31,Fraternal Order Of Eagles,Mai Tai,5.00,2.50
31,Fraternal Order Of Eagles,Golden Gate Orginal Brown Ale,5.00,2.50
31,Fraternal Order Of Eagles,Oatmeal Cookie,5.00,2.50
31,Fraternal Order Of Eagles,Stella Artois,8.00,4.00
31,Fraternal Order Of Eagles,Long Island Iced Tea,6.00,3.00
31,Fraternal Order Of Eagles,Yuengling,7.00,3.50
31,Fraternal Order Of Eagles,Rusty Nail,10.00,5.00
31,Fraternal Order Of Eagles,Bay Breeze,5.00,2.50
31,Fraternal Order Of Eagles,Jolly Rancher,10.00,5.00
31,Fraternal Order Of Eagles,White Bull,9.00,4.50
31,Fraternal Order Of Eagles,Anderson Valley Blood Orange,9.00,4.50
31,Fraternal Order Of Eagles,Hofbrau,10.00,5.00
31,Fraternal Order Of Eagles,Bintang Beer,8.00,4.00
31,Fraternal Order Of Eagles,Heineken,8.00,4.00
32,Circus Bar,Bud Light ,5.00,3.50
32,Circus Bar,Northwoords Lager,7.00,4.90
32,Circus Bar,Angry Orchird,7.00,4.90
32,Circus Bar,Irish Car Bomb,5.00,3.50
32,Circus Bar,Old Style,5.00,3.50
32,Circus Bar,Chi Chi,9.00,6.30
32,Circus Bar,Budweiser,5.00,3.50
32,Circus Bar,Highball,7.00,4.90
32,Circus Bar,Hot Shots,8.00,5.60
32,Circus Bar,Vodka Shot,8.00,5.60
32,Circus Bar,Golden Gate Orginal Brown Ale,8.00,5.60
32,Circus Bar,Presbyterian,7.00,4.90
32,Circus Bar,Heineken,8.00,5.60
32,Circus Bar,Cape Cod,8.00,5.60
32,Circus Bar,Bahama Mama,5.00,3.50
32,Circus Bar,Newcastle Brown Ale,10.00,7.00
32,Circus Bar,Irish Peach Sour,7.00,4.90
32,Circus Bar,Boddingtons,8.00,5.60
32,Circus Bar,Irish Car Bomb,8.00,5.60
32,Circus Bar,Shipyard Pumpkinhead Ale,7.00,4.90
32,Circus Bar,Old Fashioned,5.00,3.50
32,Circus Bar,Blue Hawaiian ,7.00,4.90
32,Circus Bar,Moose Drool,7.00,4.90
33,Riskys Sports Bar & Grill,Applebee's Bahama Mama,9.00,7.20
33,Riskys Sports Bar & Grill,Chi Chi,7.00,5.60
33,Riskys Sports Bar & Grill,Pilsner Urquell,10.00,8.00
33,Riskys Sports Bar & Grill,St. George Lager,8.00,6.40
33,Riskys Sports Bar & Grill,Cement Mixer,10.00,8.00
33,Riskys Sports Bar & Grill,Coors light,6.00,4.80
33,Riskys Sports Bar & Grill,Rob Roy,6.00,4.80
33,Riskys Sports Bar & Grill,Poppers/Slammers,8.00,6.40
33,Riskys Sports Bar & Grill,Guiness Draught,6.00,4.80
33,Riskys Sports Bar & Grill,Bud Light ,7.00,5.60
33,Riskys Sports Bar & Grill,Gin Rickey,7.00,5.60
33,Riskys Sports Bar & Grill,Martini,9.00,7.20
33,Riskys Sports Bar & Grill,Labatt Blue,10.00,8.00
33,Riskys Sports Bar & Grill,Exotic Drinks,9.00,7.20
33,Riskys Sports Bar & Grill,Kamakazi Shot,6.00,4.80
33,Riskys Sports Bar & Grill,Sea Breeze,8.00,6.40
33,Riskys Sports Bar & Grill,Coors light,5.00,4.00
33,Riskys Sports Bar & Grill,Special Export,9.00,7.20
33,Riskys Sports Bar & Grill,Harpoon UFO Big Squeeze,9.00,7.20
33,Riskys Sports Bar & Grill,Mind Eraser,8.00,6.40
33,Riskys Sports Bar & Grill,Fireball Whisky Lemonade,9.00,7.20
34,Pounders Bar & Grill,Tiger Beer,7.00,3.50
34,Pounders Bar & Grill,Victory Brewing Hop Devil,10.00,5.00
34,Pounders Bar & Grill,Hite,9.00,4.50
34,Pounders Bar & Grill,Rum and Coke,8.00,4.00
34,Pounders Bar & Grill,Fireball Whisky Lemonade,9.00,4.50
34,Pounders Bar & Grill,Cape Cod,9.00,4.50
34,Pounders Bar & Grill,Anchor Old Foghorn,10.00,5.00
34,Pounders Bar & Grill,Modelo Especial,7.00,3.50
34,Pounders Bar & Grill,White Russian,9.00,4.50
34,Pounders Bar & Grill,Dos Equis,8.00,4.00
34,Pounders Bar & Grill,Tequila Shot,5.00,2.50
34,Pounders Bar & Grill,Exotic Drinks,7.00,3.50
34,Pounders Bar & Grill,Maharaja,10.00,5.00
34,Pounders Bar & Grill,Bards Tale,9.00,4.50
34,Pounders Bar & Grill,B&B,8.00,4.00
34,Pounders Bar & Grill,Colorado Bulldog,8.00,4.00
34,Pounders Bar & Grill,Hefeweizen,8.00,4.00
34,Pounders Bar & Grill,Pilsner Urquell,5.00,2.50
34,Pounders Bar & Grill,Two Liquor Drinks,8.00,4.00
34,Pounders Bar & Grill,Godmother,10.00,5.00
34,Pounders Bar & Grill,White Bull,7.00,3.50
34,Pounders Bar & Grill,Victory Brewing Hop Devil,7.00,3.50
35,Claddagh Irish Pub Lyndhurst,Goodse Island IPA,5.00,4.50
35,Claddagh Irish Pub Lyndhurst,Liquid Cocaine,7.00,6.30
35,Claddagh Irish Pub Lyndhurst,Weissiber,7.00,6.30
35,Claddagh Irish Pub Lyndhurst,Brooklyn Brown Ale,10.00,9.00
35,Claddagh Irish Pub Lyndhurst,Zombie,7.00,6.30
35,Claddagh Irish Pub Lyndhurst,Sake Bomb,7.00,6.30
35,Claddagh Irish Pub Lyndhurst,Black Russian,6.00,5.40
35,Claddagh Irish Pub Lyndhurst,B-52,5.00,4.50
35,Claddagh Irish Pub Lyndhurst,Gin Rickey,6.00,5.40
35,Claddagh Irish Pub Lyndhurst,Cuba Libre,8.00,7.20
35,Claddagh Irish Pub Lyndhurst,Rum and Coke,6.00,5.40
35,Claddagh Irish Pub Lyndhurst,Alaskan Amber,6.00,5.40
35,Claddagh Irish Pub Lyndhurst,Allagash White,5.00,4.50
35,Claddagh Irish Pub Lyndhurst,Two Liquor Drinks,10.00,9.00
35,Claddagh Irish Pub Lyndhurst,French Connection/ Beautiful,9.00,8.10
35,Claddagh Irish Pub Lyndhurst,Juice Type,9.00,8.10
35,Claddagh Irish Pub Lyndhurst,Modelo Especial,10.00,9.00
35,Claddagh Irish Pub Lyndhurst,Special Export,5.00,4.50
35,Claddagh Irish Pub Lyndhurst,Dead Guy Ale,9.00,8.10
36,Shenanigans Bar & Grill,Celis White,7.00,4.90
36,Shenanigans Bar & Grill,Irish Peach Sour,8.00,5.60
36,Shenanigans Bar & Grill,Cerveza Quilmes,9.00,6.30
36,Shenanigans Bar & Grill,Beck's Brewery,7.00,4.90
36,Shenanigans Bar & Grill,Tiger Beer,8.00,5.60
36,Shenanigans Bar & Grill,Dos Equis,7.00,4.90
36,Shenanigans Bar & Grill,Rob Roy,9.00,6.30
36,Shenanigans Bar & Grill,Snow Beer,10.00,7.00
36,Shenanigans Bar & Grill,Black Russian,10.00,7.00
36,Shenanigans Bar & Grill,Dreamsickle,8.00,5.60
36,Shenanigans Bar & Grill,Black 'N Tan,8.00,5.60
36,Shenanigans Bar & Grill,Two Liquor Drinks,7.00,4.90
36,Shenanigans Bar & Grill,Skol,6.00,4.20
36,Shenanigans Bar & Grill,Sam Adams Light,8.00,5.60
36,Shenanigans Bar & Grill,Southern Tier Pumking,9.00,6.30
36,Shenanigans Bar & Grill,Fat Tire Ale,6.00,4.20
36,Shenanigans Bar & Grill,Sam Adams Light,5.00,3.50
36,Shenanigans Bar & Grill,Gibson,7.00,4.90
37,Pine Tavern Inc,Peroni,5.00,4.00
37,Pine Tavern Inc,Whiskey and Water,7.00,5.60
37,Pine Tavern Inc,Southern Tier Pumking,6.00,4.80
37,Pine Tavern Inc,Applebee's Bahama Mama,7.00,5.60
37,Pine Tavern Inc,Molson Ice,5.00,4.00
37,Pine Tavern Inc,Tokyo Tea,9.00,7.20
37,Pine Tavern Inc,Pilsner Urquell,8.00,6.40
37,Pine Tavern Inc,Cuba Libre,8.00,6.40
37,Pine Tavern Inc,Moose Drool,8.00,6.40
37,Pine Tavern Inc,Punkin Ale,10.00,8.00
37,Pine Tavern Inc,Godmother,5.00,4.00
37,Pine Tavern Inc,Red Lager,5.00,4.00
37,Pine Tavern Inc,Whiskey Sour,6.00,4.80
37,Pine Tavern Inc,Golden Gate Orginal Brown Ale,9.00,7.20
37,Pine Tavern Inc,Modelo Especial,6.00,4.80
37,Pine Tavern Inc,Hofbrau,6.00,4.80
37,Pine Tavern Inc,Stella Artois,8.00,6.40
37,Pine Tavern Inc,Bourbolicious Slush,7.00,5.60
37,Pine Tavern Inc,Peroni,6.00,4.80
38,El Corazon,Frozen Daiquiri Slush,8.00,5.60
38,El Corazon,Sixpoint Sweet Aciton,6.00,4.20
38,El Corazon,B-52,8.00,5.60
38,El Corazon,Corona,10.00,7.00
38,El Corazon,Southern Tier Pumking,7.00,4.90
38,El Corazon,Electric Lemonade,10.00,7.00
38,El Corazon,Sex On The Beach,7.00,4.90
38,El Corazon,Red Lager,8.00,5.60
38,El Corazon,Punkin Ale,6.00,4.20
38,El Corazon,Dos Equis,7.00,4.90
38,El Corazon,Mudslide,8.00,5.60
38,El Corazon,Northwoords Lager,9.00,6.30
38,El Corazon,Moose Drool,5.00,3.50
38,El Corazon,Newcastle Brown Ale,5.00,3.50
38,El Corazon,Labatt Blue,10.00,7.00
38,El Corazon,Poppers/Slammers,6.00,4.20
39,Denyce's Deli & Wine Shop,Harvey Wallbanger,5.00,3.50
39,Denyce's Deli & Wine Shop,Sake Bomb,7.00,4.90
39,Denyce's Deli & Wine Shop,Newcastle Brown Ale,6.00,4.20
39,Denyce's Deli & Wine Shop,Bud Light Lime,8.00,5.60
39,Denyce's Deli & Wine Shop,Blue Hawaiian ,9.00,6.30
39,Denyce's Deli & Wine Shop,Sea Breeze,10.00,7.00
39,Denyce's Deli & Wine Shop,Tequila Sunrise,7.00,4.90
39,Denyce's Deli & Wine Shop,Alaskan Amber,9.00,6.30
39,Denyce's Deli & Wine Shop,Smith & Kerns,9.00,6.30
39,Denyce's Deli & Wine Shop,Weissiber,6.00,4.20
39,Denyce's Deli & Wine Shop,Toasted Almond,6.00,4.20
39,Denyce's Deli & Wine Shop,Sixpoint Sweet Aciton,5.00,3.50
39,Denyce's Deli & Wine Shop,Northwoords Lager,6.00,4.20
39,Denyce's Deli & Wine Shop,Alaskan Amber,5.00,3.50
39,Denyce's Deli & Wine Shop,French Connection/ Beautiful,7.00,4.90
39,Denyce's Deli & Wine Shop,Angry Orchird,9.00,6.30
39,Denyce's Deli & Wine Shop,Amstel Light,7.00,4.90
39,Denyce's Deli & Wine Shop,B&B,9.00,6.30
39,Denyce's Deli & Wine Shop,Yuengling,7.00,4.90
39,Denyce's Deli & Wine Shop,B&B,8.00,5.60
39,Denyce's Deli & Wine Shop,Rob Roy,5.00,3.50
40,Cactus Moon Saloon,Whitetail Wheat,6.00,5.40
40,Cactus Moon Saloon,Manhattan,8.00,7.20
40,Cactus Moon Saloon,Founders All Day IPA,9.00,8.10
40,Cactus Moon Saloon,Newcastle Brown Ale,7.00,6.30
40,Cactus Moon Saloon,Modelo Especial,5.00,4.50
40,Cactus Moon Saloon,Labatt Blue,5.00,4.50
40,Cactus Moon Saloon,Sea Breeze,8.00,7.20
40,Cactus Moon Saloon,Poppers/Slammers,9.00,8.10
40,Cactus Moon Saloon,Rum and Coke,9.00,8.10
40,Cactus Moon Saloon,Pilsner Urquell,10.00,9.00
40,Cactus Moon Saloon,Sex On The Beach,6.00,5.40
40,Cactus Moon Saloon,Martini,8.00,7.20
40,Cactus Moon Saloon,Henry Weinhard's Amber Ale,10.00,9.00
40,Cactus Moon Saloon,Jager Shot,10.00,9.00
40,Cactus Moon Saloon,Victoria Bitter,6.00,5.40
40,Cactus Moon Saloon,Oskar Blues Dale's Pale Ale,5.00,4.50
40,Cactus Moon Saloon,Vodka Shot,5.00,4.50
40,Cactus Moon Saloon,Juice Type,10.00,9.00
40,Cactus Moon Saloon,Hurricane,6.00,5.40
40,Cactus Moon Saloon,Budweiser,9.00,8.10
40,Cactus Moon Saloon,Godmother,6.00,5.40
40,Cactus Moon Saloon,Raspberry Cosmo,9.00,8.10
40,Cactus Moon Saloon,Poppers/Slammers,5.00,4.50
41,Keenan's Irish Pub,White Russian,6.00,3.60
41,Keenan's Irish Pub,Rum Runner,7.00,4.20
41,Keenan's Irish Pub,Bud Light ,9.00,5.40
41,Keenan's Irish Pub,Rootbeer Float,9.00,5.40
41,Keenan's Irish Pub,Tequila Sunrise,5.00,3.00
41,Keenan's Irish Pub,Shipyard Pumpkinhead Ale,5.00,3.00
41,Keenan's Irish Pub,Harp,10.00,6.00
41,Keenan's Irish Pub,Depth Charge,7.00,4.20
41,Keenan's Irish Pub,Dreamsickle,7.00,4.20
41,Keenan's Irish Pub,Exotic Drinks,8.00,4.80
41,Keenan's Irish Pub,Dirty Mother,6.00,3.60
41,Keenan's Irish Pub,Southern Comfort Manhattan,7.00,4.20
41,Keenan's Irish Pub,Fat Tire Ale,5.00,3.00
41,Keenan's Irish Pub,Pina Colada,6.00,3.60
41,Keenan's Irish Pub,Mai Tai,9.00,5.40
41,Keenan's Irish Pub,Corona,9.00,5.40
41,Keenan's Irish Pub,Snakebite,6.00,3.60
42,Tomas Leszczynski,Demented Scarlet Knight,9.00,6.30
42,Tomas Leszczynski,Founders All Day IPA,8.00,5.60
42,Tomas Leszczynski,Shipyard Pumpkinhead Ale,9.00,6.30
42,Tomas Leszczynski,Stella Artois,10.00,7.00
42,Tomas Leszczynski,Screwdriver,7.00,4.90
42,Tomas Leszczynski,Sake Bomb,10.00,7.00
42,Tomas Leszczynski,Screwdriver,7.00,4.90
42,Tomas Leszczynski,Special Export,6.00,4.20
42,Tomas Leszczynski,Boulevard Pale Ale,8.00,5.60
42,Tomas Leszczynski,Victoria Bitter,10.00,7.00
42,Tomas Leszczynski,Hurricane,5.00,3.50
42,Tomas Leszczynski,Colorado Bulldog,6.00,4.20
42,Tomas Leszczynski,Fog Cutter,8.00,5.60
42,Tomas Leszczynski,Fat Tire Ale,8.00,5.60
42,Tomas Leszczynski,Dreamsickle,9.00,6.30
42,Tomas Leszczynski,Manhattan,6.00,4.20
42,Tomas Leszczynski,Rob Roy,10.00,7.00
42,Tomas Leszczynski,Lemon Drop,10.00,7.00
42,Tomas Leszczynski,Celis White,6.00,4.20
42,Tomas Leszczynski,Martini,8.00,5.60
42,Tomas Leszczynski,White Russian,8.00,5.60
42,Tomas Leszczynski,Weissiber,9.00,6.30
42,Tomas Leszczynski,Harpoon UFO Big Squeeze,5.00,3.50
42,Tomas Leszczynski,Lost Abbey Inferno Ale,7.00,4.90
43,Flanagan's Pub,Brave Bull,9.00,8.10
43,Flanagan's Pub,Dreamsickle,10.00,9.00
43,Flanagan's Pub,Gibson,8.00,7.20
43,Flanagan's Pub,Guiness Draught,7.00,6.30
43,Flanagan's Pub,Snow Beer,6.00,5.40
43,Flanagan's Pub,Zombie,8.00,7.20
43,Flanagan's Pub,Stinger,6.00,5.40
43,Flanagan's Pub,Bards Tale,6.00,5.40
43,Flanagan's Pub,Cement Mixer,5.00,4.50
43,Flanagan's Pub,Fog Cutter,10.00,9.00
43,Flanagan's Pub,Whiskey Sour,8.00,7.20
43,Flanagan's Pub,Carlsberg,9.00,8.10
43,Flanagan's Pub,Anchor Old Foghorn,9.00,8.10
43,Flanagan's Pub,Corona,8.00,7.20
43,Flanagan's Pub,Amstel Light,7.00,6.30
43,Flanagan's Pub,French Connection/ Beautiful,5.00,4.50
43,Flanagan's Pub,Anheuser-Busch ,5.00,4.50
43,Flanagan's Pub,Dirty White Mother,6.00,5.40
44,Brass Monkey,Singapore Sling,8.00,4.80
44,Brass Monkey,Pina Colada,8.00,4.80
44,Brass Monkey,Hefeweizen,7.00,4.20
44,Brass Monkey,FireBall Shot,7.00,4.20
44,Brass Monkey,Chimay Premiere,7.00,4.20
44,Brass Monkey,Goodse Island IPA,6.00,3.60
44,Brass Monkey,Presbyterian,10.00,6.00
44,Brass Monkey,Oatmeal Cookie,8.00,4.80
44,Brass Monkey,Tiger Beer,7.00,4.20
44,Brass Monkey,Victoria Bitter,8.00,4.80
44,Brass Monkey,Juice Type,6.00,3.60
44,Brass Monkey,Punkin Ale,10.00,6.00
44,Brass Monkey,Brooklyn Brown Ale,10.00,6.00
44,Brass Monkey,Dead Guy Ale,8.00,4.80
44,Brass Monkey,Rum and Coke,8.00,4.80
44,Brass Monkey,Peroni,6.00,3.60
44,Brass Monkey,Raspberry Cosmo,7.00,4.20
45,Orpheum Theatre,Alaskan Amber,5.00,4.50
45,Orpheum Theatre,Newcastle Brown Ale,10.00,9.00
45,Orpheum Theatre,Pilsner Urquell,7.00,6.30
45,Orpheum Theatre,Goldstar,5.00,4.50
45,Orpheum Theatre,Mai Tai,10.00,9.00
45,Orpheum Theatre,Allagash White,5.00,4.50
45,Orpheum Theatre,Lemonade,8.00,7.20
45,Orpheum Theatre,Harp,7.00,6.30
45,Orpheum Theatre,Daiquiri,9.00,8.10
45,Orpheum Theatre,Henry Weinhard's Amber Ale,7.00,6.30
45,Orpheum Theatre,Poppers/Slammers,5.00,4.50
45,Orpheum Theatre,Godmother,7.00,6.30
45,Orpheum Theatre,Gibson,8.00,7.20
45,Orpheum Theatre,Martini,6.00,5.40
